,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
21369,21369,15699753,Zikoranachidimma,757,Spain,Male,24.0,2,132582.7,1,1.0,0.0,160810.5,0
61516,61516,15698732,Uspenskaya,686,Germany,Female,34.0,3,97338.19,2,1.0,0.0,86022.09,0
12480,12480,15812920,Nwabugwu,546,Spain,Male,22.0,7,0.0,1,1.0,0.0,173912.29,0
54285,54285,15597914,Genovesi,688,France,Male,41.0,2,0.0,1,1.0,0.0,25989.93,1
98268,98268,15756070,Pisano,731,Germany,Female,28.0,4,135650.82,2,0.0,0.0,177738.98,0
141037,141037,15642736,Okeke,729,Germany,Male,44.0,7,122277.87,2,1.0,0.0,94739.3,0
38445,38445,15662232,Philip,528,Germany,Male,36.0,0,121092.47,2,1.0,0.0,143783.46,0
71546,71546,15723671,Ulyanov,731,France,Female,39.0,6,0.0,2,1.0,0.0,40315.12,0
153861,153861,15617982,Pirozzi,762,Spain,Male,46.0,1,115545.33,1,1.0,1.0,159483.76,1
83939,83939,15642544,Scott,493,France,Female,29.0,3,0.0,1,0.0,1.0,176570.28,1
2719,2719,15575935,Dickson,683,France,Male,28.0,2,171601.27,1,0.0,0.0,152883.95,0
325,325,15653521,Onuora,613,Germany,Male,40.0,5,97067.69,1,1.0,1.0,74760.32,0
21010,21010,15671172,Li,537,Spain,Female,38.0,8,0.0,1,0.0,1.0,140937.91,0
66372,66372,15795738,Hsing,565,Germany,Male,39.0,1,171646.76,2,1.0,1.0,133807.77,0
81982,81982,15704788,Chukwukere,526,France,Male,39.0,3,0.0,3,1.0,0.0,91035.74,0
85200,85200,15761620,Ugonnatubelum,706,France,Female,36.0,6,0.0,1,1.0,1.0,126551.65,1
28474,28474,15694300,Iadanza,685,France,Male,34.0,3,0.0,2,1.0,0.0,94620.0,0
146535,146535,15682540,Chukwuebuka,558,Germany,Male,26.0,3,111537.26,2,1.0,1.0,81452.02,0
53931,53931,15580146,Hung,738,France,Female,31.0,2,82674.15,1,1.0,0.0,41970.72,1
149290,149290,15810944,Hsing,641,Spain,Female,31.0,7,0.0,2,0.0,0.0,95583.45,0
41733,41733,15718106,Biryukova,682,France,Male,28.0,4,0.0,2,1.0,0.0,143096.09,0
98338,98338,15718454,Gregory,546,France,Male,28.0,0,157848.53,1,1.0,1.0,189839.93,1
14308,14308,15624715,Allen,636,France,Female,35.0,2,142015.76,2,1.0,0.0,114323.66,0
56715,56715,15569446,Monds,693,France,Female,29.0,6,0.0,2,1.0,0.0,125553.95,0
45854,45854,15764072,Overby,802,France,Male,36.0,4,0.0,2,1.0,1.0,81908.09,0
135513,135513,15573854,Chukwujekwu,727,Spain,Male,41.0,5,0.0,2,0.0,1.0,38652.96,0
113231,113231,15806448,Lo Duca,708,France,Female,35.0,6,97792.16,1,1.0,0.0,153920.27,0
106342,106342,15642202,Whitfield,571,France,Male,27.0,1,106453.53,1,1.0,1.0,127413.0,0
80521,80521,15614168,Alexander,713,Germany,Female,38.0,4,146710.76,1,1.0,0.0,16528.4,0
144771,144771,15783026,Pisani,596,Spain,Male,22.0,6,0.0,2,1.0,1.0,166682.57,0
65705,65705,15718839,Tsui,460,Germany,Female,38.0,2,102741.15,2,0.0,1.0,23974.85,1
153771,153771,15657535,Yefimova,778,Germany,Female,37.0,2,105617.73,1,1.0,1.0,133699.82,0
45216,45216,15592707,Pardey,613,France,Male,40.0,8,137523.02,1,1.0,0.0,184315.78,0
41677,41677,15641733,Chukwujamuike,656,France,Female,34.0,6,109387.9,1,1.0,0.0,88890.05,0
30748,30748,15757829,Timperley,710,Germany,Female,40.0,2,137389.77,2,1.0,0.0,170122.22,0
92841,92841,15702814,Uspensky,730,Germany,Female,28.0,1,123675.97,1,1.0,1.0,154769.99,0
42697,42697,15804733,Ku,611,Germany,Female,40.0,6,107499.86,2,1.0,0.0,198798.15,0
22765,22765,15648800,Hao,850,Spain,Female,33.0,9,142400.61,1,1.0,0.0,43835.41,1
72753,72753,15605284,Davide,687,Germany,Female,51.0,7,129895.19,1,1.0,0.0,175795.87,1
35473,35473,15598521,Ma,750,Spain,Female,38.0,8,0.0,2,1.0,1.0,136050.44,0
48617,48617,15670889,Nwachukwu,568,France,Male,34.0,1,125566.9,1,1.0,1.0,176763.27,0
19150,19150,15643908,Shih,681,France,Male,33.0,7,0.0,2,1.0,0.0,115676.61,0
4949,4949,15658409,Udinese,656,Spain,Male,23.0,5,0.0,2,1.0,1.0,147720.27,0
81908,81908,15779744,Chou,635,Spain,Male,50.0,4,159453.64,2,0.0,1.0,16929.41,1
119517,119517,15804926,Mazzanti,572,Spain,Female,39.0,2,0.0,2,1.0,1.0,142933.08,0
43383,43383,15644896,Thompson,663,Germany,Male,32.0,7,108586.86,2,1.0,1.0,182355.21,0
71220,71220,15662626,Chiang,685,France,Female,45.0,1,0.0,1,1.0,0.0,2401.26,1
25202,25202,15687828,Milano,559,Germany,Male,31.0,6,119961.48,2,0.0,1.0,93769.89,0
33381,33381,15811589,Mazure,586,Germany,Male,37.0,6,131778.66,1,0.0,0.0,184980.23,0
46557,46557,15660147,Nnamutaezinwa,588,France,Male,32.0,9,0.0,2,1.0,0.0,103557.85,0
141159,141159,15751203,Cattaneo,812,France,Male,26.0,5,56738.47,2,1.0,1.0,100442.22,0
6634,6634,15586069,Ting,722,France,Female,40.0,3,0.0,2,1.0,1.0,54448.12,0
5907,5907,15614877,Tuan,694,Germany,Female,44.0,6,102277.47,2,1.0,1.0,49424.18,0
89486,89486,15729557,Olisaemeka,498,Germany,Male,60.0,9,119496.87,1,0.0,1.0,191535.11,1
147723,147723,15741295,Nworie,647,Spain,Female,29.0,2,0.0,2,1.0,0.0,179032.68,0
48372,48372,15586524,Onyekachukwu,481,Germany,Female,37.0,2,115680.81,1,1.0,0.0,137076.75,1
118748,118748,15692406,Onwudiwe,644,France,Male,37.0,3,0.0,2,1.0,0.0,186489.14,0
28159,28159,15786717,Smith,755,Germany,Male,43.0,1,125547.53,1,0.0,1.0,79082.76,0
2603,2603,15707602,Macleod,689,Germany,Female,43.0,0,143934.96,2,1.0,1.0,166929.43,1
97427,97427,15609914,Kao,694,France,Female,31.0,4,0.0,2,0.0,1.0,121781.82,0
25198,25198,15683462,Nwachukwu,675,France,Male,34.0,2,0.0,2,1.0,1.0,147090.65,0
62147,62147,15584785,Biryukova,709,France,Male,33.0,5,0.0,2,1.0,1.0,143980.29,0
40490,40490,15727490,Hs?,593,Germany,Female,36.0,10,113672.18,1,1.0,1.0,74850.84,0
73711,73711,15627352,Yobanna,730,Germany,Male,24.0,9,99046.31,1,0.0,0.0,181918.26,0
137340,137340,15641585,Chien,781,France,Male,48.0,6,138653.41,1,1.0,0.0,75832.39,1
4679,4679,15798846,O'Loghlin,634,France,Female,46.0,8,0.0,1,1.0,0.0,152872.45,1
154733,154733,15671915,Ts'ai,694,France,Female,27.0,7,0.0,1,1.0,1.0,72350.47,0
1670,1670,15738588,Chuang,653,France,Female,37.0,2,94222.53,1,1.0,0.0,103570.8,0
128584,128584,15696054,T'ien,753,France,Male,34.0,9,0.0,2,0.0,0.0,168816.73,0
163819,163819,15658980,Chienezie,685,Germany,Male,33.0,1,128793.63,1,1.0,0.0,19262.05,0
80925,80925,15757837,Moore,592,Spain,Female,34.0,3,0.0,2,1.0,1.0,117038.96,0
136238,136238,15611961,Stewart,615,France,Male,40.0,7,0.0,1,1.0,0.0,150784.29,0
10827,10827,15625964,Buckley,582,France,Female,43.0,5,153313.67,1,1.0,0.0,170563.73,0
91052,91052,15678944,T'ang,645,France,Male,36.0,10,120599.29,2,1.0,1.0,52407.08,0
73811,73811,15715643,Nwachinemelu,588,France,Male,32.0,4,0.0,2,0.0,1.0,151249.57,0
32305,32305,15782659,Trentini,730,Spain,Male,33.0,10,0.0,1,0.0,0.0,80190.36,0
74074,74074,15736254,Kao,647,France,Male,33.0,3,0.0,2,0.0,0.0,81753.92,0
120092,120092,15689412,Hs?eh,568,Germany,Male,37.0,7,118570.31,2,1.0,0.0,60416.19,0
130131,130131,15723339,T'ao,792,Spain,Female,31.0,0,146329.2,1,0.0,1.0,35600.65,0
31980,31980,15806939,Nwora,493,Germany,Female,54.0,7,102760.31,1,1.0,0.0,184560.98,1
11692,11692,15583033,McMillan,659,Germany,Female,36.0,4,98899.76,1,1.0,0.0,86190.34,0
139256,139256,15637644,Iweobiegbunam,727,France,Female,25.0,4,0.0,2,1.0,0.0,88669.89,0
129805,129805,15700693,Ozioma,745,France,Female,37.0,2,116692.22,1,1.0,1.0,146852.99,0
159022,159022,15698758,Onwuamaegbu,637,Spain,Female,31.0,8,0.0,2,1.0,1.0,169802.73,0
131097,131097,15597951,Genovesi,637,Spain,Male,40.0,5,0.0,2,1.0,0.0,94488.82,1
85597,85597,15731553,Y?,678,France,Male,29.0,1,0.0,2,1.0,0.0,161353.96,0
107652,107652,15647969,Fomin,632,Germany,Male,27.0,5,108719.32,1,1.0,1.0,105969.02,1
65835,65835,15757897,Nkemdirim,667,France,Female,59.0,3,104258.8,1,0.0,1.0,167087.34,0
29742,29742,15651554,Onyekaozulu,673,Germany,Female,33.0,4,113909.69,1,1.0,1.0,37196.15,0
82963,82963,15641366,Chibueze,579,France,Male,32.0,4,0.0,2,0.0,1.0,19842.18,0
105656,105656,15805565,Teng,635,France,Male,42.0,2,0.0,2,0.0,1.0,88958.39,0
117881,117881,15765461,O'Toole,526,France,Male,29.0,7,0.0,1,1.0,1.0,158918.03,0
15647,15647,15613886,Trevisan,562,France,Male,43.0,6,0.0,2,1.0,0.0,44560.17,0
65259,65259,15715184,Onwuatuegwu,634,France,Male,40.0,9,0.0,2,1.0,1.0,91047.58,0
138866,138866,15710543,Okwuoma,629,France,Male,46.0,8,0.0,1,1.0,0.0,161125.67,1
90570,90570,15716000,Hsieh,553,France,Male,42.0,1,0.0,3,1.0,1.0,150661.42,1
15080,15080,15672955,Bischof,616,France,Male,48.0,7,0.0,2,1.0,0.0,181499.86,0
47778,47778,15695339,P'eng,596,Spain,Male,53.0,8,0.0,2,0.0,1.0,141053.85,0
23033,23033,15797736,Ritchie,685,France,Female,39.0,3,178032.28,2,1.0,0.0,26170.06,0
63769,63769,15609160,Cawood,645,France,Male,25.0,0,174400.36,1,0.0,0.0,42669.37,0
147032,147032,15709741,Oster,686,France,Male,36.0,2,82275.28,1,1.0,1.0,82437.88,0
86606,86606,15580366,Okechukwu,566,Germany,Male,54.0,4,118614.6,2,1.0,1.0,172601.62,1
47947,47947,15696054,Eluemuno,642,Germany,Female,30.0,4,148045.45,1,1.0,0.0,177844.06,0
93660,93660,15725028,T'ien,850,France,Male,33.0,7,63873.33,1,1.0,1.0,71243.84,0
106894,106894,15743817,DeRose,773,Germany,Male,41.0,1,122867.56,2,1.0,1.0,87941.46,0
157087,157087,15672930,Hsueh,644,Germany,Male,40.0,6,110132.55,1,1.0,0.0,135083.73,1
127203,127203,15613085,Niu,713,France,Male,30.0,1,0.0,2,1.0,0.0,167872.54,0
4709,4709,15758050,Burgess,790,Germany,Male,49.0,6,107418.27,1,0.0,1.0,160450.21,1
87627,87627,15776047,Ibezimako,642,France,Male,49.0,9,98898.76,1,0.0,1.0,77867.92,0
43538,43538,15589195,Chukwukadibia,594,Germany,Female,54.0,9,137932.82,1,0.0,0.0,179913.95,1
73176,73176,15662976,Lettiere,769,France,Male,31.0,8,0.0,2,1.0,0.0,186062.36,0
38105,38105,15678728,Kao,605,Germany,Female,46.0,9,145536.39,1,1.0,0.0,154844.22,1
160508,160508,15715512,Hsia,850,France,Male,29.0,1,154640.41,2,1.0,1.0,164039.51,0
107332,107332,15676521,Ts'ai,718,Spain,Male,39.0,2,0.0,2,1.0,1.0,143450.61,0
92711,92711,15803748,Wilson,611,Germany,Female,48.0,2,113574.61,2,1.0,1.0,127059.04,1
19151,19151,15751022,Bowhay,737,Germany,Male,37.0,6,121532.17,1,1.0,0.0,73464.88,0
151803,151803,15659234,Tseng,733,France,Female,36.0,9,0.0,2,1.0,0.0,73349.58,0
131652,131652,15688963,Tuan,711,France,Female,39.0,3,0.0,1,0.0,0.0,96826.92,1
26637,26637,15655648,Hsia,583,Germany,Male,37.0,4,146566.01,1,0.0,1.0,143598.7,0
79756,79756,15792668,Tien,572,France,Male,43.0,7,0.0,2,0.0,1.0,61324.87,0
40531,40531,15756917,Maclean,613,France,Male,57.0,0,160541.45,1,0.0,1.0,182076.66,0
159392,159392,15591550,O'Neill,659,Germany,Male,26.0,3,110941.76,1,1.0,0.0,74850.1,0
56160,56160,15572435,Knepper,712,Germany,Female,36.0,2,101470.76,2,1.0,0.0,95577.22,0
147921,147921,15664808,Ch'ang,556,Germany,Male,39.0,8,132436.1,1,1.0,0.0,72462.15,0
66648,66648,15681554,Hsia,581,Germany,Male,32.0,5,93616.35,1,1.0,0.0,60590.72,1
80242,80242,15621140,Nwebube,708,France,Male,38.0,9,0.0,2,1.0,0.0,96442.86,0
6382,6382,15775192,Iadanza,717,France,Male,32.0,1,0.0,1,1.0,1.0,137028.51,0
110648,110648,15727177,Nnanna,812,France,Male,33.0,3,0.0,2,1.0,1.0,183617.74,0
48664,48664,15795747,Palerma,678,France,Male,34.0,7,0.0,2,1.0,1.0,116894.81,0
71076,71076,15706463,Hsing,774,France,Male,33.0,2,0.0,2,0.0,0.0,19150.14,0
156732,156732,15631333,Mazzanti,667,Spain,Female,37.0,5,0.0,1,0.0,0.0,136491.72,1
87168,87168,15758755,Pagnotto,649,France,Male,51.0,6,0.0,2,0.0,0.0,176725.24,1
118081,118081,15764226,Uspensky,739,Germany,Female,31.0,7,78939.93,1,1.0,0.0,160526.83,0
88770,88770,15585835,Ewers,759,Germany,Male,29.0,9,121778.87,2,1.0,0.0,1557.48,0
89018,89018,15789055,Watt,635,Spain,Male,35.0,2,113635.16,1,0.0,0.0,90883.12,0
65067,65067,15635752,Ch'iu,746,France,Male,28.0,4,131659.59,2,1.0,1.0,43106.17,0
86941,86941,15800228,Bednall,652,Spain,Female,31.0,4,0.0,2,1.0,0.0,38152.01,0
113013,113013,15723488,Nkemdirim,486,France,Male,39.0,5,127132.96,1,1.0,0.0,61315.87,0
70098,70098,15631756,Smith,678,Germany,Female,50.0,3,92786.66,1,1.0,0.0,47795.43,1
60343,60343,15806134,Storey,707,Germany,Male,44.0,9,162691.16,2,1.0,0.0,94912.78,0
31124,31124,15691446,Nucci,479,Germany,Male,32.0,6,101707.8,2,1.0,0.0,56767.67,0
122692,122692,15757632,Nkemakonam,850,France,Male,29.0,6,0.0,2,1.0,1.0,38190.53,0
6225,6225,15749019,Wong,545,Germany,Male,45.0,6,93796.42,1,1.0,1.0,162321.26,0
79147,79147,15669611,Onwumelu,449,France,Male,31.0,6,0.0,2,1.0,0.0,110114.19,0
106397,106397,15772886,Onyemauchechukwu,594,France,Female,30.0,3,95900.04,1,1.0,1.0,143387.9,0
116030,116030,15760641,Frolov,516,Spain,Male,53.0,9,0.0,1,1.0,0.0,128881.05,1
51235,51235,15793498,Chiang,692,Spain,Female,39.0,7,144880.34,1,1.0,0.0,95611.47,0
117832,117832,15664668,D'Albertis,542,France,Female,30.0,6,0.0,2,1.0,1.0,101491.77,0
154802,154802,15658958,Nwankwo,573,France,Male,31.0,6,0.0,2,1.0,1.0,129955.92,0
90779,90779,15624351,Smith,434,Spain,Female,33.0,7,0.0,2,1.0,1.0,181778.19,0
96919,96919,15686164,Maclean,699,Germany,Female,31.0,3,108822.4,2,1.0,1.0,132173.31,0
32694,32694,15583883,Aitken,633,France,Male,41.0,8,108513.27,1,1.0,1.0,92878.57,0
154916,154916,15748797,Onwuatuegwu,652,Germany,Male,29.0,6,107712.28,1,1.0,1.0,69055.34,0
128521,128521,15807523,De Bernales,705,France,Female,42.0,8,90536.46,1,1.0,1.0,172702.28,0
59394,59394,15691452,Piazza,642,France,Female,52.0,9,115625.07,1,0.0,1.0,50783.2,1
87572,87572,15768233,Lucchese,622,France,Female,45.0,8,0.0,1,1.0,1.0,163327.27,1
36373,36373,15647782,Hsia,554,Germany,Female,44.0,1,111347.37,1,1.0,0.0,184524.74,1
140698,140698,15611088,Genovese,622,France,Female,31.0,9,0.0,2,1.0,0.0,84126.75,1
94870,94870,15745355,Hargreaves,721,France,Female,58.0,1,101438.0,1,1.0,1.0,60778.11,0
91934,91934,15681244,Tsai,714,France,Female,31.0,10,0.0,2,1.0,0.0,103911.28,0
41693,41693,15571059,Frolov,628,France,Male,26.0,6,0.0,2,1.0,1.0,106036.97,0
112231,112231,15687130,Nkemjika,686,France,Male,30.0,7,0.0,2,1.0,1.0,170072.9,0
35299,35299,15632256,Hsia,652,France,Male,41.0,2,112808.28,2,0.0,0.0,132861.9,0
159276,159276,15725059,Chibuzo,644,Germany,Female,52.0,4,139973.32,1,1.0,0.0,172097.25,1
4170,4170,15804862,Toscani,505,France,Male,43.0,5,127146.68,1,0.0,0.0,137565.87,1
20049,20049,15667971,Shepherd,592,Germany,Female,26.0,6,102143.93,2,1.0,0.0,102628.98,0
11632,11632,15615477,Arcuri,792,Spain,Female,36.0,2,0.0,2,1.0,0.0,16274.67,0
70907,70907,15592591,Baryshnikov,578,France,Female,35.0,4,0.0,2,1.0,0.0,26261.88,0
69224,69224,15640905,Vasin,775,France,Female,27.0,9,0.0,2,1.0,1.0,60920.03,0
24288,24288,15800412,Chuang,694,France,Female,32.0,10,118536.6,1,1.0,1.0,150679.22,0
81130,81130,15593959,Aksenov,696,Spain,Male,34.0,0,0.0,2,1.0,0.0,61936.6,0
138288,138288,15746190,Onyekachi,773,Spain,Male,36.0,6,116936.67,2,1.0,0.0,88890.05,0
1847,1847,15709991,Maclean,703,France,Male,37.0,3,0.0,2,1.0,0.0,98820.07,0
67870,67870,15607877,Chidimma,726,France,Female,40.0,2,0.0,1,1.0,0.0,2746.55,1
65574,65574,15748327,Chiu,712,Germany,Male,30.0,2,111395.53,1,0.0,1.0,85129.77,0
104988,104988,15807768,Tuan,739,France,Male,35.0,2,131694.97,2,0.0,0.0,28690.9,0
61395,61395,15631072,Johnston,776,Germany,Male,46.0,0,130812.91,2,1.0,1.0,72945.32,0
145695,145695,15571586,Toscani,627,Spain,Male,39.0,3,0.0,1,1.0,0.0,101986.16,0
46128,46128,15677087,Findlay,664,Germany,Male,33.0,2,108010.78,1,1.0,0.0,143433.33,0
132189,132189,15595067,Martin,715,France,Female,47.0,1,0.0,1,1.0,0.0,185510.34,1
42545,42545,15759966,Chiu,587,Germany,Male,50.0,0,123681.32,1,0.0,0.0,106977.8,1
57437,57437,15808023,Chiang,628,France,Male,33.0,6,174853.46,1,1.0,1.0,49653.87,0
106333,106333,15804064,Y?an,679,Germany,Male,22.0,9,80780.04,2,1.0,1.0,199108.52,0
113083,113083,15692583,Shao,850,Germany,Male,30.0,9,62391.22,2,0.0,1.0,187636.06,0
61354,61354,15690743,Hughes,626,Spain,Female,39.0,4,89588.35,1,0.0,1.0,94898.1,1
156108,156108,15661380,Hsia,684,France,Male,34.0,1,123831.36,1,1.0,0.0,76515.79,0
137473,137473,15722083,Manna,585,Spain,Female,40.0,4,0.0,2,1.0,1.0,51703.09,0
143228,143228,15695764,Obiajulu,596,France,Female,30.0,2,0.0,2,1.0,1.0,60552.56,0
131268,131268,15789432,Marsden,694,Germany,Male,32.0,8,98218.04,2,1.0,0.0,182354.46,0
147989,147989,15651900,Bellucci,796,France,Female,44.0,2,0.0,1,1.0,1.0,183584.14,1
162017,162017,15704769,Lu,594,Spain,Male,34.0,8,0.0,2,1.0,0.0,86410.29,0
122497,122497,15770185,Chien,618,France,Female,37.0,9,76692.22,1,1.0,0.0,117946.3,0
98376,98376,15785819,Nnachetam,695,Germany,Male,28.0,8,148853.12,2,0.0,1.0,171772.51,0
132969,132969,15624596,Madukaego,654,Germany,Male,46.0,7,119496.87,3,0.0,1.0,151317.27,1
85920,85920,15699461,Fiorentini,515,Spain,Male,22.0,6,176273.95,1,1.0,1.0,121277.78,0
55375,55375,15791040,Udinesi,618,Germany,Female,35.0,3,150635.3,2,1.0,0.0,92888.52,0
112900,112900,15744273,Waterhouse,637,Germany,Male,30.0,6,122641.56,2,1.0,0.0,65611.01,0
164382,164382,15589380,Trevisano,524,Germany,Female,46.0,4,130142.79,1,1.0,0.0,162597.15,1
57727,57727,15687540,Chukwudi,593,Germany,Female,49.0,7,131778.08,1,1.0,0.0,172450.04,1
119816,119816,15644724,Nkemdirim,592,France,Male,29.0,3,153656.85,1,0.0,1.0,94544.88,0
63554,63554,15683521,Onyemere,545,Germany,Male,44.0,8,113877.23,1,0.0,0.0,196894.62,1
39903,39903,15742824,Isayeva,696,Germany,Female,42.0,7,162318.61,1,1.0,0.0,121061.89,1
24078,24078,15676521,Nwankwo,695,Spain,Male,66.0,1,0.0,1,1.0,1.0,162452.65,0
112092,112092,15663410,Obijiaku,850,France,Female,36.0,1,0.0,2,1.0,1.0,199293.93,0
27734,27734,15807312,Onyemauchechi,576,France,Female,26.0,9,0.0,2,1.0,1.0,66732.73,0
22951,22951,15766609,Jowers,655,France,Male,43.0,10,0.0,2,1.0,0.0,167778.62,0
74457,74457,15694530,Porter,672,France,Female,28.0,4,167268.98,1,1.0,1.0,169469.3,1
125605,125605,15675501,Chukwuebuka,584,France,Male,38.0,5,95827.42,1,0.0,0.0,187985.88,0
5550,5550,15714380,Butcher,827,France,Female,25.0,5,0.0,2,0.0,0.0,103305.01,0
80403,80403,15760090,Hsia,718,Spain,Female,29.0,10,0.0,2,1.0,1.0,82796.22,0
140574,140574,15794580,Ch'iu,543,France,Female,41.0,1,0.0,1,1.0,0.0,2746.41,0
31178,31178,15815560,Manna,697,Spain,Male,51.0,7,0.0,2,1.0,0.0,93767.03,0
77092,77092,15681096,Milani,658,France,Female,32.0,2,0.0,2,1.0,1.0,142675.62,0
114010,114010,15765311,Teng,779,France,Male,46.0,10,0.0,2,1.0,0.0,172668.39,0
59558,59558,15687068,Eluemuno,638,Germany,Male,40.0,4,140733.11,1,1.0,0.0,60908.51,1
46089,46089,15797760,Nnabuife,768,Germany,Male,50.0,5,122330.7,1,0.0,0.0,86490.09,1
17759,17759,15635082,Smith,727,Spain,Male,29.0,6,0.0,2,1.0,0.0,71065.41,0
18159,18159,15586977,Macleod,605,France,Female,37.0,5,0.0,2,1.0,0.0,144869.38,0
152856,152856,15726088,Ch'in,712,Germany,Male,37.0,7,114737.26,1,1.0,1.0,106655.88,0
127831,127831,15619932,Lombardi,757,France,Female,66.0,7,123737.04,2,1.0,0.0,164815.59,1
81851,81851,15694381,Lu,693,France,Male,34.0,2,0.0,2,1.0,0.0,54478.41,0
95722,95722,15627220,Kang,735,France,Female,43.0,7,0.0,1,0.0,1.0,184570.04,0
146003,146003,15634295,Shephard,571,France,Male,35.0,1,97530.25,1,1.0,1.0,157937.35,0
50671,50671,15699450,Li,692,France,Male,48.0,7,0.0,2,0.0,1.0,150694.58,0
59748,59748,15730759,Chukwudi,561,France,Female,27.0,4,135637.0,1,1.0,0.0,153080.4,0
152212,152212,15689958,Y?an,632,France,Male,22.0,8,0.0,2,0.0,1.0,61450.17,0
63163,63163,15707189,Onyeorulu,724,Germany,Male,25.0,0,101100.22,2,1.0,0.0,93550.53,0
21149,21149,15782219,Pirozzi,712,Spain,Male,31.0,6,0.0,2,0.0,1.0,95957.09,0
50170,50170,15809907,Golubov,819,France,Male,34.0,4,0.0,1,0.0,0.0,82500.84,0
158115,158115,15792180,Hsieh,602,France,Male,22.0,7,0.0,2,1.0,1.0,92612.88,0
69160,69160,15778155,Iadanza,805,Germany,Male,44.0,8,168964.1,1,0.0,1.0,125222.84,0
45378,45378,15666884,Liao,613,Spain,Female,34.0,10,0.0,2,1.0,1.0,176913.42,0
110327,110327,15646535,Chiang,537,Germany,Male,52.0,6,132954.0,1,1.0,0.0,82468.25,1
101079,101079,15783629,Mullawirraburka,726,Spain,Male,53.0,8,0.0,2,1.0,0.0,124964.82,0
105545,105545,15797748,Tien,744,France,Female,59.0,1,0.0,1,1.0,0.0,150694.78,1
26906,26906,15671934,Veale,645,Germany,Male,39.0,2,132906.88,1,1.0,1.0,149384.43,1
88670,88670,15665088,T'ien,792,Germany,Female,33.0,3,133767.19,1,1.0,0.0,173486.39,0
136847,136847,15604732,Milani,599,France,Male,27.0,9,0.0,2,1.0,0.0,136356.97,0
35541,35541,15644796,Shih,691,France,Female,36.0,9,0.0,1,1.0,0.0,184524.24,1
13090,13090,15815043,McMillan,714,France,Male,49.0,8,0.0,2,1.0,0.0,162012.6,0
25057,25057,15662885,O'Donnell,553,France,Male,37.0,2,0.0,2,0.0,0.0,162597.3,0
140955,140955,15669175,Ts'ai,751,France,Male,36.0,1,107637.97,2,0.0,1.0,169505.83,1
36933,36933,15720203,Arcuri,536,Spain,Male,49.0,3,0.0,2,1.0,0.0,143.34,0
56702,56702,15781535,O'Loghlin,682,France,Male,35.0,9,0.0,1,0.0,0.0,148528.24,1
122519,122519,15781875,Jamieson,850,Germany,Female,33.0,8,130147.98,2,1.0,0.0,150856.38,0
48728,48728,15810227,Ch'ang,765,Spain,Male,38.0,2,96694.55,1,1.0,1.0,85890.97,0
69312,69312,15593973,Trevisani,645,France,Male,35.0,1,0.0,1,1.0,0.0,157891.86,0
124630,124630,15772383,Y?,587,Spain,Male,42.0,5,120233.83,1,1.0,0.0,194890.33,0
51934,51934,15665088,Smith,633,Spain,Male,29.0,5,0.0,2,0.0,0.0,120114.27,0
127118,127118,15784180,Ku,663,France,Female,36.0,7,0.0,2,1.0,1.0,46632.87,0
79519,79519,15791674,Olisaemeka,679,France,Male,43.0,8,0.0,1,1.0,1.0,180890.4,0
99267,99267,15679429,Yuan,673,France,Female,32.0,10,79563.36,2,1.0,1.0,23702.42,0
39083,39083,15683657,Ts'ai,656,France,Female,46.0,3,0.0,1,1.0,0.0,84448.77,1
99978,99978,15800215,Kwemtochukwu,639,Spain,Male,52.0,5,0.0,1,0.0,0.0,173948.4,1
161911,161911,15757577,Chukwuemeka,716,Germany,Female,48.0,1,98894.39,1,1.0,0.0,134901.41,1
15674,15674,15779620,Sinclair,696,Germany,Female,31.0,8,121669.23,1,0.0,1.0,78854.57,0
152854,152854,15774316,Moretti,630,Spain,Male,37.0,6,0.0,2,1.0,1.0,82647.65,0
62881,62881,15686957,Udinesi,758,France,Male,32.0,7,82765.18,1,1.0,0.0,56410.17,0
56211,56211,15798053,Bull,707,Spain,Female,30.0,9,0.0,2,1.0,0.0,126475.79,0
49348,49348,15593365,Lombardo,492,France,Female,41.0,4,0.0,4,1.0,0.0,179655.85,1
119540,119540,15639303,Yen,576,Germany,Male,48.0,4,126111.61,1,0.0,0.0,133961.19,0
114166,114166,15641170,Ch'eng,702,France,Female,30.0,2,0.0,2,1.0,1.0,199674.83,1
132846,132846,15608528,Tung,735,France,Female,35.0,8,0.0,2,1.0,0.0,60584.33,0
12704,12704,15576717,Boulger,581,France,Male,36.0,8,0.0,2,1.0,1.0,182372.24,0
91554,91554,15785831,Ch'ang,607,Germany,Male,38.0,3,108764.24,1,0.0,1.0,79623.31,1
45535,45535,15571148,Baranov,645,Spain,Female,21.0,10,0.0,2,0.0,0.0,28726.07,0
36420,36420,15741718,Olisaemeka,678,Spain,Male,39.0,4,0.0,2,1.0,0.0,117832.4,0
42029,42029,15576683,Yin,568,Spain,Female,43.0,9,0.0,1,1.0,1.0,125870.79,0
60695,60695,15655339,Milne,656,France,Female,33.0,5,0.0,1,1.0,1.0,143617.83,0
103100,103100,15631639,Uspensky,749,France,Female,44.0,6,95452.89,1,0.0,0.0,179964.55,0
110271,110271,15688644,Holloway,603,France,Male,31.0,1,129743.75,1,1.0,0.0,109145.2,1
